variable_name,variable,value
x4,1.05339388312384,-0.37573987922146523
x5,1.05339388312384,0.004547602087919273
x1,1.05566055175661,-0.2188956712186604
x2,1.05566055175661,-0.14164756667105888
x3,1.05566055175661,0.25911057925051073
x4,1.05566055175661,-0.3757993691325868
x5,1.05566055175661,0.00454681372718302
x1,1.05625372530215,-0.2189450499246726
x2,1.05625372530215,-0.14166103173949812
x3,1.05625372530215,0.2589889271934751
x4,1.05625372530215,-0.37585896743039043
x5,1.05625372530215,0.004546023711963709
x1,1.05697716141991,-0.21899445125878617
x2,1.05697716141991,-0.14167448915913036
x3,1.05697716141991,0.2588672718803347
x4,1.05697716141991,-0.3759185540704626
x5,1.05697716141991,0.004545233631286126
x1,1.06620989929132,-0.21904390139988786
x2,1.06620989929132,-0.14168794605569454
x3,1.06620989929132,0.25874554878090694
x4,1.06620989929132,-0.37597816069984097
x5,1.06620989929132,0.004544443063669575
x1,1.06778695686967,-0.21909344138194303
x2,1.06778695686967,-0.14170141356197308
x3,1.06778695686967,0.2586236569336804
x4,1.06778695686967,-0.3760378367716037
x5,1.06778695686967,0.004543651350799812
x1,1.07053207978606,-0.21909344138194303
x2,1.07053207978606,-0.14170141356197308
x3,1.07053207978606,0.2586236569336804
x4,1.07053207978606,-0.3760378367716037
x5,1.07053207978606,0.004543651350799812
x1,1.0754346736579,-0.21914301524436328
x2,1.0754346736579,-0.1417148764372834
x3,1.0754346736579,0.25850173404972643
x4,1.0754346736579,-0.37609751488393484
x5,1.0754346736579,0.00454285938469213
x1,1.07604582421482,-0.21914301524436328
x2,1.07604582421482,-0.1417148764372834
x3,1.07604582421482,0.25850173404972643
x4,1.07604582421482,-0.37609751488393484
x5,1.07604582421482,0.00454285938469213
x1,1.07883284388065,-0.21919272417610794
x2,1.07883284388065,-0.14172836211497253
x3,1.07883284388065,0.25837953135619907
x4,1.07883284388065,-0.37615731680585024
x5,1.07883284388065,0.004542065546870133
x1,1.08170971646905,-0.21919272417610794
x2,1.08170971646905,-0.14172836211497253
x3,1.08170971646905,0.25837953135619907
x4,1.08170971646905,-0.37615731680585024
x5,1.08170971646905,0.004542065546870133
x1,1.08599389725859,-0.21924251130069955
x2,1.08599389725859,-0.1417418550993476
x3,1.08599389725859,0.25825718883950666
x4,1.08599389725859,-0.3762171740164048
x5,1.08599389725859,0.004541270744041235
