variable_name,variable,value
x2,0.987585925889139,-0.014660120938588888
x3,0.987585925889139,0.026982960151023853
x4,0.987585925889139,-0.03886718380938729
x5,0.987585925889139,0.0004719678818537812
x1,0.992340990150594,-0.022922893487544393
x2,0.992340990150594,-0.014852584149444955
x3,0.992340990150594,0.027321956522914352
x4,0.992340990150594,-0.039379922659354
x5,0.992340990150594,0.00047803654397413596
x1,0.995477923592262,-0.023222013726771067
x2,0.995477923592262,-0.015044467108444119
x3,0.995477923592262,0.02765950075407689
x4,0.995477923592262,-0.039891186549017674
x5,0.995477923592262,0.0004840833248621265
x1,0.997804011870985,-0.023520542544661786
x2,0.997804011870985,-0.01523591503432661
x3,0.997804011870985,0.02799585006550269
x4,0.997804011870985,-0.040401362166194776
x5,0.997804011870985,0.0004901128157328034
x1,1.00206833128152,-0.023818335887420168
x2,1.00206833128152,-0.015426835649271662
x3,1.00206833128152,0.028330843925644784
x4,1.00206833128152,-0.040910203394294214
x5,1.00206833128152,0.0004961221238856568
x1,1.00217173707292,-0.02411552414032911
x2,1.00217173707292,-0.01561731265462736
x3,1.00217173707292,0.02866463081800106
x4,1.00217173707292,-0.04141793309697667
x5,1.00217173707292,0.0005021138975750145
x1,1.00765139078232,-0.024412169744169668
x2,1.00765139078232,-0.015807386125979473
x3,1.00765139078232,0.028997282172652915
x4,1.00765139078232,-0.0419246579504671
x5,1.00765139078232,0.0005080894076909398
x1,1.01092747226357,-0.024412169744169668
x2,1.01092747226357,-0.015807386125979473
x3,1.01092747226357,0.028997282172652915
x4,1.01092747226357,-0.0419246579504671
x5,1.01092747226357,0.0005080894076909398
x1,1.02230441942811,-0.024412169744169668
x2,1.02230441942811,-0.015807386125979473
x3,1.02230441942811,0.028997282172652915
x4,1.02230441942811,-0.0419246579504671
x5,1.02230441942811,0.0005080894076909398
x1,1.03176018409431,-0.024412169744169668
x2,1.03176018409431,-0.015807386125979473
x3,1.03176018409431,0.028997282172652915
x4,1.03176018409431,-0.0419246579504671
x5,1.03176018409431,0.0005080894076909398
x1,1.03324234171615,-0.024709595755281755
x2,1.03324234171615,-0.01599790346517678
x3,1.03324234171615,0.02933027923644605
x4,1.03324234171615,-0.042432637429200865
x5,1.03324234171615,0.0005140752799087222
x1,1.04068952325379,-0.025006197269702674
x2,1.04068952325379,-0.016187836386704613
x3,1.04068952325379,0.029661823510574496
x4,1.04068952325379,-0.042939130049613
x5,1.04068952325379,0.0005200391966789716
x1,1.04284855507898,-0.025301964587937535
x2,1.04284855507898,-0.016377178879669087
x3,1.04284855507898,0.029991906815746816
x4,1.04284855507898,-0.04344411945194285
x5,1.04284855507898,0.000525980988708161
x1,1.05339388312384,-0.025597226988877925
x2,1.05339388312384,-0.016566141849776693
x3,1.05339388312384,0.03032089844380363
x4,1.05339388312384,-0.04394816792101008
x5,1.05339388312384,0.0005319072881268833
x1,1.05566055175661,-0.0258921366951248
x2,1.05566055175661,-0.016754822689550787
x3,1.05566055175661,0.03064896852348202
x4,1.05566055175661,-0.04445153520556746
x5,1.05566055175661,0.0005378211542332988
x1,1.05625372530215,-0.026186931490592345
x2,1.05625372530215,-0.016943373391292316
x3,1.05625372530215,0.03097638103976734
x4,1.05625372530215,-0.04495462689661506
x5,1.05625372530215,0.0005437273486692644
x1,1.05697716141991,-0.026481016220983894
x2,1.05697716141991,-0.017131413257083693
x3,1.05697716141991,0.03130247541132603
x4,1.05697716141991,-0.045456427187487214
x5,1.05697716141991,0.0005496139506110907
x1,1.06620989929132,-0.026774547159207095
x2,1.06620989929132,-0.01731904229843729
x3,1.06620989929132,0.031627426528629474
x4,1.06620989929132,-0.04595720278060656
x5,1.06620989929132,0.0005554841031543776
x1,1.06778695686967,-0.027067766586968592
x2,1.06778695686967,-0.01750641535933766
x3,1.06778695686967,0.03195150313762907
x4,1.06778695686967,-0.0464573669088446
x5,1.06778695686967,0.0005613426556279836
x1,1.07053207978606,-0.027067766586968592
x2,1.07053207978606,-0.01750641535933766
x3,1.07053207978606,0.03195150313762907
x4,1.07053207978606,-0.0464573669088446
x5,1.07053207978606,0.0005613426556279836
x1,1.0754346736579,-0.027360342372987446
x2,1.0754346736579,-0.017693320201632196
x3,1.0754346736579,0.03227433892759392
x4,1.0754346736579,-0.04695635296146578
x5,1.0754346736579,0.0005671829785627303
x1,1.07604582421482,-0.027360342372987446
x2,1.07604582421482,-0.017693320201632196
x3,1.07604582421482,0.03227433892759392
x4,1.07604582421482,-0.04695635296146578
x5,1.07604582421482,0.0005671829785627303
x1,1.07883284388065,-0.027652869654714102
x2,1.07883284388065,-0.017880136937358477
x3,1.07883284388065,0.03259659064366831
x4,1.07883284388065,-0.04745517576095246
x5,1.07883284388065,0.0005730169511915673
x1,1.08170971646905,-0.027652869654714102
x2,1.08170971646905,-0.017880136937358477
x3,1.08170971646905,0.03259659064366831
x4,1.08170971646905,-0.04745517576095246
x5,1.08170971646905,0.0005730169511915673
x1,1.08599389725859,-0.02794501053641486
x2,1.08599389725859,-0.018066649623300585
x3,1.08599389725859,0.03291788540647805
x4,1.08599389725859,-0.04795325883422824
x5,1.08599389725859,0.0005788378268340878
x1,1.08724009618163,-0.02794501053641486
x2,1.08724009618163,-0.018066649623300585
x3,1.08724009618163,0.03291788540647805
x4,1.08724009618163,-0.04795325883422824
x5,1.08724009618163,0.0005788378268340878
x1,1.09519588662008,-0.02823683793761518
x2,1.09519588662008,-0.018252904737940112
x3,1.09519588662008,0.033238303479622325
x4,1.09519588662008,-0.048450726326472744
x5,1.09519588662008,0.0005846470577506955
x1,1.09779958985746,-0.02823683793761518
x2,1.09779958985746,-0.018252904737940112
x3,1.09779958985746,0.033238303479622325
x4,1.09779958985746,-0.048450726326472744
x5,1.09779958985746,0.0005846470577506955
x1,1.10097368806601,-0.02823683793761518
x2,1.10097368806601,-0.018252904737940112
x3,1.10097368806601,0.033238303479622325
x4,1.10097368806601,-0.048450726326472744
x5,1.10097368806601,0.0005846470577506955
x1,1.10849035722399,-0.028529176356956842
x2,1.10849035722399,-0.018439428164263184
x3,1.10849035722399,0.033558747739008625
x4,1.10849035722399,-0.04894898317499846
x5,1.10849035722399,0.0005904610310045518
x1,1.1118616940762,-0.028820713914607103
x2,1.1118616940762,-0.01862538267156294
